	MaxEStateIndex	MinEStateIndex	MaxAbsEStateIndex	MinAbsEStateIndex	qed	MolWt	HeavyAtomMolWt	ExactMolWt	NumValenceElectrons	MaxPartialCharge	MinPartialCharge	MaxAbsPartialCharge	MinAbsPartialCharge	FpDensityMorgan1	FpDensityMorgan2	FpDensityMorgan3	BalabanJ	BertzCT	Chi0	Chi0n	Chi0v	Chi1	Chi1n	Chi1v	Chi2n	Chi2v	Chi3n	Chi3v	Chi4n	Chi4v	HallKierAlpha	Ipc	Kappa1	Kappa2	Kappa3	LabuteASA	PEOE_VSA1	PEOE_VSA10	PEOE_VSA11	PEOE_VSA12	PEOE_VSA14	PEOE_VSA2	PEOE_VSA3	PEOE_VSA6	PEOE_VSA7	PEOE_VSA8	PEOE_VSA9	SMR_VSA1	SMR_VSA10	SMR_VSA4	SMR_VSA5	SMR_VSA6	SMR_VSA7	SMR_VSA9	SlogP_VSA10	SlogP_VSA11	SlogP_VSA2	SlogP_VSA3	SlogP_VSA4	SlogP_VSA5	SlogP_VSA6	TPSA	EState_VSA1	EState_VSA10	EState_VSA11	EState_VSA2	EState_VSA3	EState_VSA4	EState_VSA5	EState_VSA6	EState_VSA7	EState_VSA8	EState_VSA9	VSA_EState8	VSA_EState9	FractionCSP3	HeavyAtomCount	NHOHCount	NOCount	NumAliphaticCarbocycles	NumAliphaticRings	NumAromaticCarbocycles	NumAromaticRings	NumHAcceptors	NumHDonors	NumHeteroatoms	NumRotatableBonds	NumSaturatedCarbocycles	NumSaturatedRings	MolLogP	MolMR	fr_Al_OH	fr_Al_OH_noTert	fr_Ar_OH	fr_C_O	fr_C_O_noCOO	fr_aldehyde	fr_alkyl_halide	fr_allylic_oxid	fr_aryl_methyl	fr_benzene	fr_ester	fr_ether	fr_halogen	fr_ketone	fr_ketone_Topliss	fr_phenol	fr_phenol_noOrthoHbond
0	0.05224858039254991	-0.3940599815751304	0.05224858039254991	-0.558106985888968	0.46498330152511796	1.0094962560445315	1.0794543702413903	1.009584040620522	0.9127862087614392	0.14528423610576996	-0.04208954647561439	0.04208954647561439	0.14528423610576996	1.4428311679878545	1.4652989747407685	1.035523399372654	0.9317082547764001	0.9044058789651048	0.9372934471233674	0.524464497163744	0.524464497163744	1.1959645912209065	0.6385631796679305	0.6385631796679305	0.1123754073721726	0.1123754073721726	0.08117121367316428	0.08117121367316428	0.3987683010704677	0.3987683010704677	-1.2963165730548283	0.954718173453444	0.922959889205885	1.472341982868281	0.9708365662984161	0.9311173591272065	1.2685335466464203	1.2011275394916399	1.0411143408798462	-0.1796053020267749	-0.17960530202677483	0.5683830147530343	-0.17960530202677494	-1.3457750110251923	-0.7335141772147781	0.9155433310682441	0.2766981423582088	1.3293557312114772	1.7147586712927225	0.7173626148343399	-1.4352445839679915	1.326473064856146	-0.08167087398752279	-0.32200409305581895	-0.17960530202677494	-0.32200409305581895	1.1605959785129412	1.4953647325161912	0.7173626148343399	-1.6316044679618387	0.0917251067903235	1.3935433982290155	1.040594952789009	1.4930404105886665	-0.17960530202677494	1.2162041008356481	-0.1777859187600697	0.24422905220466412	-1.3442373540807608	0.5540715052569832	-1.2717480788174678	-1.0754408676245875	-0.17960530202677483	-0.17960530202677494	1.4460479233726198	-0.6392111502561652	1.0292157653005305	0.4540606875676312	1.4282075694760235	0.3220040930558185	0.3220040930558185	-0.32200409305581884	-0.32200409305581884	1.4282075694760235	0.4540606875676312	1.3434780052624795	2.0024950311034684	-0.0669349440752082	-0.0669349440752082	-1.5519729057540679	0.6580940458132415	0.5513594063321234	1.1415666424600375	-0.32200409305581884	1.6339706987435976	1.6339706987435976	5.388159060803243	-0.17960530202677488	0.16902079048377464	-0.32200409305581884	-0.32200409305581884	-0.17960530202677485	-0.17960530202677485	-0.17960530202677488	0.636244515987346	0.2583424532221112	-0.32200409305581884	-0.32200409305581884
1	-1.5425538087414008	0.7321215666209526	-1.5425538087414008	-0.5352153542169866	-0.31803004330255263	-0.8216079782545763	-0.9335441671914199	-0.8215560293595581	-0.6357714886895596	-2.2924360679345055	-0.048749328389495715	0.048749328389495715	-2.2924360679345055	-2.9716300616959974	-3.3860642218285686	-3.0406319286832044	-1.5822202468545676	-1.7552486396038511	-0.9192584458138258	-0.6222912100359278	-0.6222912100359278	-0.9698950086666079	-0.2013913559228761	-0.2013913559228761	0.21863078800958086	0.21863078800958086	0.5574324423194258	0.5574324423194258	0.45272926226806837	0.45272926226806837	2.3227228509995363	-0.6419388596103093	-0.6786612570159006	-0.6493161590753395	-0.3736046616586431	-0.838148828434911	0.37322797887302206	-1.4862698064007047	-1.1932619614699194	-0.1796053020267749	-0.17960530202677483	-1.7809334462261779	-0.17960530202677494	-1.0768256480251488	1.7706992616470765	-1.7258434294945464	1.9922266249791025	-0.801928241073303	-1.7343108033903238	0.7173626148343399	1.674546427606706	-0.7295601856708801	-1.6685068665579543	-0.32200409305581895	-0.17960530202677494	-0.32200409305581895	-0.2965508700327365	-1.981841317122199	0.7173626148343399	1.155642635602123	-2.1472129542396257	-0.7292655143187646	-0.7037939748342497	-0.8246097547217388	-0.17960530202677494	-0.3040660188153591	-2.4056859327009184	0.7959502223978226	1.816234166693872	-0.7480941487327601	-1.2717480788174678	0.31272591577707237	-0.17960530202677483	-0.17960530202677494	-1.1451963203207607	2.2297278837133807	-0.9402711929906078	0.4540606875676312	-0.8618493953734623	0.3220040930558185	0.3220040930558185	-0.32200409305581884	-0.32200409305581884	-0.8618493953734623	0.4540606875676312	-0.8485124243763027	-1.0504891966444423	2.008048322256248	2.008048322256248	0.47109095865286416	-0.7812998973082595	0.5513594063321234	1.1415666424600375	-0.32200409305581884	-1.7429020786598373	-1.7429020786598373	-0.17960530202677477	-0.17960530202677488	-1.140890335765479	-0.32200409305581884	-0.32200409305581884	-0.17960530202677485	-0.17960530202677485	-0.17960530202677488	-1.8292029834636199	-1.7438115592492507	-0.32200409305581884	-0.32200409305581884
2	-1.5560768410073964	0.6528099762832977	-1.5560768410073964	0.006553123575757633	-1.305374662812461	-0.875905213554662	-0.9335441671914199	-0.8758717107517318	-0.7765494611851049	-2.2924313887580836	-0.042762669545634055	0.042762669545634055	-2.2924313887580836	-1.0458583843171356	-0.6941492773907058	-0.23055514949317987	-0.37857956116827735	-1.260359761450643	-0.9192584458138258	-0.7711956718939217	-0.7711956718939217	-0.9698950086666079	-0.6434078948666488	-0.6434078948666488	-0.3618283327393349	-0.3618283327393349	-0.27339720566358044	-0.27339720566358044	-0.5219674468938811	-0.5219674468938811	1.5699626507962283	-0.6419388596103093	-0.7886772341203034	-0.8437276058069889	-0.6134983570830911	-0.8878980196519431	0.37322797887302206	-1.4862698064007047	-1.1932619614699194	-0.1796053020267749	-0.17960530202677483	-1.7809334462261779	-0.17960530202677494	1.24284625172354	0.5105182764533001	-1.7258434294945464	1.9922266249791025	-0.801928241073303	-1.7343108033903238	-0.36347062271759095	0.9026903193495006	-0.7295601856708801	-0.08167087398752279	-0.32200409305581895	-0.17960530202677494	-0.32200409305581895	-0.2965508700327365	-1.981841317122199	-0.36347062271759095	0.2502000856694572	0.0917251067903235	-0.7292655143187646	-0.7037939748342497	-0.8246097547217388	-0.17960530202677494	-0.3040660188153591	-1.4535626369660135	0.24182908837271985	0.762743659768994	0.44629052701717137	-1.2717480788174678	1.5309306286833162	-0.17960530202677483	-0.17960530202677494	-1.0593935307944895	0.9613548371163188	-0.9402711929906078	0.4540606875676312	-0.8618493953734623	0.3220040930558185	0.3220040930558185	-0.32200409305581884	-0.32200409305581884	-0.8618493953734623	0.4540606875676312	-0.8485124243763027	-1.0504891966444423	-0.0669349440752082	-0.0669349440752082	0.3862480010808962	-0.7846434372458261	0.5513594063321234	1.1415666424600375	-0.32200409305581884	-1.7429020786598373	-1.7429020786598373	-0.17960530202677477	-0.17960530202677488	0.16902079048377464	-0.32200409305581884	-0.32200409305581884	-0.17960530202677485	-0.17960530202677485	-0.17960530202677488	-1.8292029834636199	-1.7438115592492507	-0.32200409305581884	-0.32200409305581884
3	0.10883371118298515	0.7741140077939509	0.10883371118298515	-0.7795832575413058	-1.2256770303255504	-0.9844996841548365	-0.9335441671914199	-0.9845030735360791	-1.0581054061761956	-0.01097837178363823	1.693869841587857	-1.693869841587857	-0.01097837178363823	-1.8161670552686802	-1.8478271107212183	-1.4348737691460465	0.21913702957253464	-0.487485841550565	-0.9192584458138258	-0.9384514989272622	-0.9384514989272622	-0.9698950086666079	-1.055454673837089	-1.055454673837089	-0.9120338354656872	-0.9120338354656872	-0.8026658425470878	-0.8026658425470878	-0.9878782870024649	-0.9878782870024649	-0.10927164196499653	-0.6419388596103093	-1.0335264096320662	-1.2700295006722506	-1.1342378428120603	-0.9791879110796735	-1.5339018370252966	-0.2808229823168786	-0.07607381029503657	-0.1796053020267749	-0.17960530202677483	0.5683830147530343	-0.17960530202677494	0.03293790723891165	-0.7335141772147781	0.990366786965482	-1.438830340262685	-0.8943862073229621	0.5002944954847963	-0.36347062271759034	-0.5648426593452647	-0.7295601856708801	-0.08167087398752279	-0.32200409305581895	-0.17960530202677494	-0.32200409305581895	-1.158229397532782	0.3362960493033944	-0.36347062271759034	0.2502000856694572	0.0917251067903235	-0.9912485708956436	-0.7037939748342497	-0.9251525371708877	-0.17960530202677494	-0.9075572003300055	1.4403897489130155	0.3447567486486373	0.1664541982340407	-0.7480941487327601	-0.021248795714726584	0.31272591577707237	-0.17960530202677483	-0.17960530202677494	-0.7848246043104231	-0.30701820948074343	-0.9402711929906078	-1.556779500231878	-0.8618493953734623	0.3220040930558185	0.3220040930558185	-0.32200409305581884	-0.32200409305581884	-0.8618493953734623	-1.556779500231878	-0.8485124243763027	-1.0504891966444423	-0.0669349440752082	-0.0669349440752082	0.8284082956111533	-1.0632160397105705	-1.4594807814673856	-1.5806307357138984	-0.32200409305581884	0.5083464396091193	0.5083464396091193	-0.17960530202677477	-0.17960530202677488	0.16902079048377464	-0.32200409305581884	-0.32200409305581884	-0.17960530202677485	-0.17960530202677485	-0.17960530202677488	0.636244515987346	0.2583424532221112	-0.32200409305581884	-0.32200409305581884
4	0.12899572600538128	0.7312926429885345	0.12899572600538128	-0.9715176057518458	0.1033257101224505	-0.875905213554662	-0.9335441671914199	-0.8758717107517318	-0.7765494611851049	-0.40822471061797594	-0.04874932838949469	0.04874932838949469	-0.40822471061797594	-1.0458583843171356	-0.6941492773907058	-0.23055514949317987	-1.2605584952754432	-1.3800404072170627	-0.9192584458138258	-0.7059191235525981	-0.7059191235525981	-0.9698950086666079	-0.4152873906711716	-0.4152873906711716	-0.07846859130029699	-0.07846859130029699	0.20004585971407554	0.20004585971407554	0.12207069834839597	0.12207069834839597	1.4831057046189238	-0.6419388596103093	-0.8013614105792171	-0.8660290455455872	-0.6409218073188864	-0.8837937741487757	-0.5803369290761373	-0.2808229823168786	-1.1932619614699194	-0.1796053020267749	-0.17960530202677483	-0.6062752157365718	-0.17960530202677494	-1.0768256480251488	0.5618821337320636	0.03508107754731437	0.2766981423582088	-0.8481572241981324	-0.6170081539527638	0.7173626148343399	0.9407799382593233	-0.7295601856708801	-1.6685068665579543	-0.32200409305581895	-0.17960530202677494	-0.32200409305581895	-0.7273901337827591	-0.8227726339094023	0.7173626148343399	1.155642635602123	-2.1472129542396257	-0.8602570426072041	-0.7037939748342497	-0.8748811459463132	-0.17960530202677494	-0.8463479522214601	-0.5231047697028315	1.5044628468368015	0.762743659768994	-0.7480941487327601	-1.2717480788174678	0.31272591577707237	-0.17960530202677483	-0.17960530202677494	-1.0079118570787278	1.5955413604148492	-0.9402711929906078	-0.5513594063321234	-0.8618493953734623	0.3220040930558185	0.3220040930558185	-0.32200409305581884	-0.32200409305581884	-0.8618493953734623	-0.5513594063321234	-0.8485124243763027	-1.0504891966444423	2.008048322256248	2.008048322256248	0.6921711059179931	-0.9205861985406337	-0.4540606875676311	-0.21953204662693043	-0.32200409305581884	-0.617277819525359	-0.617277819525359	-0.17960530202677477	-0.17960530202677488	-1.140890335765479	-0.32200409305581884	-0.32200409305581884	-0.17960530202677485	-0.17960530202677485	-0.17960530202677488	-0.5964792337381369	0.2583424532221112	-0.32200409305581884	-0.32200409305581884
5	0.05224858039254991	0.18626574432288462	0.05224858039254991	-0.31153797882177064	1.6939018004883821	0.6328899856074719	0.6322673279277297	0.6328850821645063	0.6312302637703485	0.13463609062499052	-0.042354493888725746	0.042354493888725746	0.13463609062499052	0.8953194664807564	0.8440878337166448	0.6204966750615143	0.136525217934296	0.453648140412539	0.5973540548938736	0.5348187632698143	0.5348187632698143	0.6941897694985306	0.6031992409650956	0.6031992409650956	0.48514921804509137	0.48514921804509137	0.33456813186149165	0.33456813186149165	0.6471167540078007	0.6471167540078007	-0.340890165104476	0.16641923161370217	0.6350044355987026	0.9432712125719416	1.2429003314560219	0.6308977413954937	0.37322797887302206	-0.10914589844229526	1.0411143408798462	-0.1796053020267749	-0.17960530202677483	0.5683830147530343	-0.17960530202677494	0.03293790723891165	-0.18046947053603593	0.10990453344455137	0.2766981423582088	0.6189277404498841	0.5002944954847963	0.7173626148343399	-0.6029322782550857	1.326473064856146	-0.08167087398752279	-0.32200409305581895	-0.17960530202677494	-0.32200409305581895	0.6615724670935029	0.3362960493033944	0.7173626148343399	-0.6552424642632088	0.0917251067903235	0.6859404273797558	-0.2609473450805065	0.7204903554851982	-0.17960530202677494	1.7584860342417494	0.6934240213570753	-0.3122920456523829	-0.8870363086908366	-0.7480941487327601	-0.021248795714726584	0.31272591577707237	-0.17960530202677483	-0.17960530202677494	0.7253044913519437	-0.06542334346225538	0.6353183736423028	0.4540606875676312	0.6648552478595282	0.3220040930558185	0.3220040930558185	-0.32200409305581884	-0.32200409305581884	0.6648552478595282	0.4540606875676312	0.6128145287162189	0.9848336218541648	-0.0669349440752082	-0.0669349440752082	-0.6801823154338437	0.6037615218278208	0.5513594063321234	1.1415666424600375	-0.32200409305581884	0.5083464396091193	0.5083464396091193	-0.17960530202677477	-0.17960530202677488	0.16902079048377464	-0.32200409305581884	-0.32200409305581884	-0.17960530202677485	-0.17960530202677485	-0.17960530202677488	0.636244515987346	0.2583424532221112	-0.32200409305581884	-0.32200409305581884
6	0.11521098962487879	-1.4268022677846801	0.11521098962487879	-0.06576942241870969	-0.7013790644621053	1.0637934913446174	1.0794543702413903	1.063899722012696	1.0535641812569847	0.8109138484922026	-0.04232122688939479	0.04232122688939479	0.8109138484922026	0.8206587799116074	0.5334822632045829	0.06280451426841491	0.9173650236560337	0.9248569329788202	1.0409150517295693	0.8007410051670524	0.8007410051670524	1.01814415023518	0.736026387828048	0.736026387828048	0.671167349414003	0.671167349414003	0.6541744812069572	0.6541744812069572	0.5727752720091306	0.5727752720091306	-0.45669942667421576	0.5371062750530496	1.047806721097098	0.909087890502173	0.5134844245107202	0.9767623048410712	1.3267928868221814	1.0583247818158963	1.0411143408798462	-0.1796053020267749	-0.17960530202677483	0.5683830147530343	-0.17960530202677494	0.03293790723891165	-0.7335141772147781	0.03508107754731437	0.2766981423582088	1.3755847143363067	0.5002944954847963	-0.36347062271759034	0.07037801363659488	1.326473064856146	-0.08167087398752279	-0.32200409305581895	-0.17960530202677494	-0.32200409305581895	1.5115878708376902	0.3362960493033944	-0.36347062271759034	-0.6552424642632088	0.0917251067903235	1.5245349265174555	1.4371849906009315	1.5433118018132408	-0.17960530202677494	0.7024153523964979	-0.1777859187600697	-0.969340839953403	-0.8870363086908366	0.5540715052569832	0.15321896414324446	-1.0754408676245875	-0.17960530202677483	-0.17960530202677494	1.334504296988468	-0.06542334346225538	1.0292157653005305	1.4594807814673858	1.4282075694760235	0.3220040930558185	0.3220040930558185	-0.32200409305581884	-0.32200409305581884	1.4282075694760235	1.4594807814673858	1.3434780052624795	0.9848336218541648	-0.0669349440752082	-0.0669349440752082	-1.6200384073856466	0.8071323385301779	1.5567795002318778	1.1415666424600375	-0.32200409305581884	0.5083464396091193	0.5083464396091193	-0.17960530202677477	-0.17960530202677488	0.16902079048377464	-0.32200409305581884	-0.32200409305581884	-0.17960530202677485	-0.17960530202677485	-0.17960530202677488	0.636244515987346	0.2583424532221112	-0.32200409305581884	-0.32200409305581884
7	0.955823397282993	-1.514935969850593	0.955823397282993	0.3950569221796512	1.2512694749703774	1.0094962560445315	1.0794543702413903	1.009584040620522	0.9127862087614392	0.8112160651506334	0.03752916484350254	-0.03752916484350254	0.8112160651506334	0.509572585873483	0.22287669269252283	-0.2614351140996635	1.2096255431384209	1.334125059407493	1.0409150517295693	0.7171130916503822	0.7171130916503822	1.01814415023518	0.5134508073892814	0.5134508073892814	0.43243799138400996	0.43243799138400996	0.2955843407762651	0.2955843407762651	0.07262360170313974	0.07262360170313974	-1.2963165730548283	0.5371062750530496	0.922959889205885	0.6912680232255874	0.2615236902448451	0.9311173591272085	0.37322797887302206	2.2637716058997226	1.0411143408798462	-0.1796053020267749	-0.17960530202677483	1.7430412452426407	-0.17960530202677494	0.03293790723891165	-1.993695162408553	1.8708290404864119	-1.438830340262685	1.3293557312114772	1.6175971449223565	-0.36347062271759034	-0.6633884757107877	1.326473064856146	-0.08167087398752279	-0.32200409305581895	-0.17960530202677494	-0.32200409305581895	1.080748607087667	1.4953647325161912	-0.36347062271759034	-0.6552424642632088	0.0917251067903235	1.3935433982290155	0.9943383608471883	1.4930404105886665	-0.17960530202677494	1.7866357419280323	0.8552507325925952	-1.7131373320538932	-1.3442373540807608	0.5540715052569832	0.15321896414324446	-1.0754408676245875	-0.17960530202677483	-0.17960530202677494	1.4717887602305009	-0.6392111502561652	1.0292157653005305	0.4540606875676312	1.4282075694760235	0.3220040930558185	0.3220040930558185	-0.32200409305581884	-0.32200409305581884	1.4282075694760235	0.4540606875676312	1.3434780052624795	0.9848336218541648	-0.0669349440752082	-0.0669349440752082	-1.398958260120518	0.6678460372978056	0.5513594063321234	-0.21953204662693043	-0.32200409305581884	1.6339706987435976	1.6339706987435976	-0.17960530202677477	-0.17960530202677488	0.16902079048377464	-0.32200409305581884	-0.32200409305581884	-0.17960530202677485	-0.17960530202677485	-0.17960530202677488	1.8689682657128288	2.260496465693473	-0.32200409305581884	-0.32200409305581884
8	0.11547269373938415	0.6323602148704052	0.11547269373938415	-0.9023561496062588	-0.9011327407934223	-0.9302024488547492	-0.9335441671914199	-0.9301873921439054	-0.9173274336806503	-0.40821993059513145	-0.04276266954563303	0.04276266954563303	-0.40821993059513145	-0.2755497133655903	-0.6941492773907058	-0.23055514949317987	-0.03666252891952142	-0.876811173971213	-0.9192584458138258	-0.8548235854105919	-0.8548235854105919	-0.9698950086666079	-0.8573039296149468	-0.8573039296149468	-0.6589277120492103	-0.6589277120492103	-0.6307837882689294	-0.6307837882689294	-0.8526260108135506	-0.8526260108135506	0.730345504415616	-0.6419388596103093	-0.9112025807395299	-1.0581652832232606	-0.8763618544743862	-0.9335429653658088	-0.5803369290761373	-0.2808229823168786	-1.1932619614699194	-0.1796053020267749	-0.17960530202677483	-0.6062752157365718	-0.17960530202677494	1.24284625172354	-0.6982988514617127	0.03508107754731437	0.2766981423582088	-0.8481572241981324	-0.6170081539527638	-0.36347062271759095	0.16892383000211797	-0.7295601856708801	-0.08167087398752279	-0.32200409305581895	-0.17960530202677494	-0.32200409305581895	-0.7273901337827591	-0.8227726339094023	-0.36347062271759095	0.2502000856694572	0.0917251067903235	-0.8602570426072041	-0.7037939748342497	-0.8748811459463132	-0.17960530202677494	-0.8463479522214601	0.4290185260320741	1.607390507112719	-0.3602910552283979	-0.7480941487327601	-1.2717480788174678	1.5309306286833162	-0.17960530202677483	-0.17960530202677494	-0.9221090675524567	0.327168313817787	-0.9402711929906078	-0.5513594063321234	-0.8618493953734623	0.3220040930558185	0.3220040930558185	-0.32200409305581884	-0.32200409305581884	-0.8618493953734623	-0.5513594063321234	-0.8485124243763027	-1.0504891966444423	-0.0669349440752082	-0.0669349440752082	0.6073281483460242	-0.9239297384781984	-0.4540606875676311	-0.21953204662693043	-0.32200409305581884	-0.617277819525359	-0.617277819525359	-0.17960530202677477	-0.17960530202677488	0.16902079048377464	-0.32200409305581884	-0.32200409305581884	-0.17960530202677485	-0.17960530202677485	-0.17960530202677488	-0.5964792337381369	0.2583424532221112	-0.32200409305581884	-0.32200409305581884
9	0.030280129508326557	0.37822259638643274	0.030280129508326557	-0.22599096140278968	2.429506255113553	0.2019864798703264	0.18508028561406908	0.2018704423163168	0.2088963462837125	0.13459517153976625	0.03539002841908429	-0.03539002841908429	0.13459517153976625	-0.034828253693233474	0.1711090976071795	0.17088439039110773	-1.0710395637028585	0.13049906718800025	0.1789871967695194	0.30657526534470514	0.30657526534470514	0.3266396886963079	0.470414752399473	0.470414752399473	0.2794341566837368	0.2794341566837368	0.43652788709088747	0.43652788709088747	0.4372179881199602	0.4372179881199602	-0.22508090353473562	-0.11657822814984724	0.22367068050098202	0.5926739484571935	0.467460097003491	0.2850331779499163	-0.5803369290761373	-0.10914589844229526	1.0411143408798462	-0.1796053020267749	-0.17960530202677483	0.5683830147530343	-0.17960530202677494	0.03293790723891165	0.47530295070023476	0.10990453344455137	-1.438830340262685	-0.1377292334365392	0.5002944954847963	0.7173626148343386	-0.5648426593452647	1.326473064856146	-0.08167087398752279	-0.32200409305581895	-0.17960530202677494	-0.32200409305581895	-0.22836662236332086	0.3362960493033944	0.7173626148343386	0.2502000856694572	0.0917251067903235	-0.15265407175794415	-0.7037939748342497	-0.1023310908428449	-0.17960530202677494	0.7189451226076294	1.5429685330024985	-0.3122920456523829	0.1664541982340407	-0.7480941487327601	-0.021248795714726584	0.31272591577707237	-0.17960530202677483	-0.17960530202677494	0.12468496466804825	-0.06542334346225538	0.24142098198407516	-0.5513594063321234	-0.09849707375696705	0.3220040930558185	0.3220040930558185	-0.32200409305581884	-0.32200409305581884	-0.09849707375696705	-0.5513594063321234	-0.11784894783004196	0.9848336218541648	-0.0669349440752082	-0.0669349440752082	0.4126884221515092	0.41014269661002384	-0.4540606875676311	-0.21953204662693043	-0.32200409305581884	0.5083464396091193	0.5083464396091193	-0.17960530202677477	-0.17960530202677488	0.16902079048377464	-0.32200409305581884	-0.32200409305581884	-0.17960530202677485	-0.17960530202677485	-0.17960530202677488	0.636244515987346	0.2583424532221112	-0.32200409305581884	-0.32200409305581884
